Created Date,Complaint Type,Longitude,Latitude,# of SRs
1/21/2016,HEAT/HOT WATER,-73.76,40.60,1
1/21/2016,HEAT/HOT WATER,-73.76,40.74,1
1/21/2016,HEAT/HOT WATER,-73.76,40.70,1
1/21/2016,HEAT/HOT WATER,-73.76,40.72,1
1/21/2016,HEAT/HOT WATER,-73.76,40.67,1
1/21/2016,HEAT/HOT WATER,-73.76,40.67,1
1/21/2016,HEAT/HOT WATER,-73.76,40.75,1
1/21/2016,HEAT/HOT WATER,-73.76,40.61,1
1/21/2016,HEAT/HOT WATER,-73.75,40.59,1
1/21/2016,HEAT/HOT WATER,-73.75,40.75,1
1/21/2016,HEAT/HOT WATER,-73.75,40.66,4
1/21/2016,HEAT/HOT WATER,-73.75,40.71,1
1/21/2016,HEAT/HOT WATER,-73.75,40.60,1
1/21/2016,HEAT/HOT WATER,-73.75,40.77,1
1/21/2016,HEAT/HOT WATER,-73.74,40.72,1
1/21/2016,HEAT/HOT WATER,-73.74,40.71,1
1/21/2016,HEAT/HOT WATER,-73.74,40.66,1
1/21/2016,HEAT/HOT WATER,-73.74,40.73,1
1/21/2016,HEAT/HOT WATER,-73.74,40.71,1
1/21/2016,HEAT/HOT WATER,-73.73,40.71,1
1/21/2016,HEAT/HOT WATER,-73.73,40.65,1
1/21/2016,HEAT/HOT WATER,-73.73,40.73,1
1/21/2016,HEAT/HOT WATER,-73.73,40.66,1
1/22/2016,HEAT/HOT WATER,-74.17,40.64,1
1/22/2016,HEAT/HOT WATER,-74.15,40.63,2
1/22/2016,HEAT/HOT WATER,-74.14,40.57,1
1/22/2016,HEAT/HOT WATER,-74.12,40.63,1
1/22/2016,HEAT/HOT WATER,-74.12,40.63,1
1/22/2016,HEAT/HOT WATER,-74.11,40.56,1
1/22/2016,HEAT/HOT WATER,-74.11,40.56,1
1/22/2016,HEAT/HOT WATER,-74.09,40.62,1
1/22/2016,HEAT/HOT WATER,-74.09,40.62,1
1/22/2016,HEAT/HOT WATER,-74.09,40.63,2
1/22/2016,HEAT/HOT WATER,-74.08,40.61,1
1/22/2016,HEAT/HOT WATER,-74.08,40.61,1
1/22/2016,HEAT/HOT WATER,-74.08,40.64,1
1/22/2016,HEAT/HOT WATER,-74.03,40.63,14
1/22/2016,HEAT/HOT WATER,-74.03,40.62,1
1/22/2016,HEAT/HOT WATER,-74.03,40.62,1
1/22/2016,HEAT/HOT WATER,-74.03,40.64,1
1/22/2016,HEAT/HOT WATER,-74.03,40.62,1
1/22/2016,HEAT/HOT WATER,-74.02,40.62,1
1/22/2016,HEAT/HOT WATER,-74.02,40.64,1
1/22/2016,HEAT/HOT WATER,-74.01,40.71,1
1/22/2016,HEAT/HOT WATER,-74.01,40.64,1
1/22/2016,HEAT/HOT WATER,-74.01,40.63,1
1/22/2016,HEAT/HOT WATER,-74.01,40.64,1
1/22/2016,HEAT/HOT WATER,-74.01,40.62,1
1/22/2016,HEAT/HOT WATER,-74.01,40.65,1
1/22/2016,HEAT/HOT WATER,-74.01,40.65,1
1/22/2016,HEAT/HOT WATER,-74.01,40.72,1
1/22/2016,HEAT/HOT WATER,-74.01,40.72,1
1/22/2016,HEAT/HOT WATER,-74.00,40.60,1
1/22/2016,HEAT/HOT WATER,-74.00,40.73,1
1/22/2016,HEAT/HOT WATER,-74.00,40.60,3
1/22/2016,HEAT/HOT WATER,-74.00,40.73,1
1/22/2016,HEAT/HOT WATER,-74.00,40.73,1
1/22/2016,HEAT/HOT WATER,-74.00,40.61,1
1/22/2016,HEAT/HOT WATER,-74.00,40.64,1
1/22/2016,HEAT/HOT WATER,-74.00,40.74,2
1/22/2016,HEAT/HOT WATER,-74.00,40.60,1
1/22/2016,HEAT/HOT WATER,-74.00,40.64,1
1/22/2016,HEAT/HOT WATER,-74.00,40.60,2
1/22/2016,HEAT/HOT WATER,-74.00,40.73,2
1/22/2016,HEAT/HOT WATER,-74.00,40.60,1
1/22/2016,HEAT/HOT WATER,-74.00,40.63,1
1/22/2016,HEAT/HOT WATER,-74.00,40.64,1
1/22/2016,HEAT/HOT WATER,-74.00,40.74,1
1/22/2016,HEAT/HOT WATER,-74.00,40.72,2
1/22/2016,HEAT/HOT WATER,-74.00,40.74,1
1/22/2016,HEAT/HOT WATER,-74.00,40.61,1
1/22/2016,HEAT/HOT WATER,-74.00,40.74,2
1/22/2016,HEAT/HOT WATER,-74.00,40.64,3
1/22/2016,HEAT/HOT WATER,-74.00,40.76,1
1/22/2016,HEAT/HOT WATER,-74.00,40.74,1
1/22/2016,HEAT/HOT WATER,-74.00,40.75,1
1/22/2016,HEAT/HOT WATER,-74.00,40.71,1
1/22/2016,HEAT/HOT WATER,-74.00,40.60,2
1/22/2016,HEAT/HOT WATER,-74.00,40.76,1
1/22/2016,HEAT/HOT WATER,-74.00,40.63,4
1/22/2016,HEAT/HOT WATER,-74.00,40.75,1
1/22/2016,HEAT/HOT WATER,-74.00,40.59,1
1/22/2016,HEAT/HOT WATER,-74.00,40.74,2
1/22/2016,HEAT/HOT WATER,-74.00,40.60,2
1/22/2016,HEAT/HOT WATER,-74.00,40.74,1
1/22/2016,HEAT/HOT WATER,-74.00,40.75,1
1/22/2016,HEAT/HOT WATER,-74.00,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.58,1
1/22/2016,HEAT/HOT WATER,-73.99,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.57,1
1/22/2016,HEAT/HOT WATER,-73.99,40.60,3
1/22/2016,HEAT/HOT WATER,-73.99,40.60,2
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.57,1
1/22/2016,HEAT/HOT WATER,-73.99,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.61,1
1/22/2016,HEAT/HOT WATER,-73.99,40.75,1
1/22/2016,HEAT/HOT WATER,-73.99,40.69,1
1/22/2016,HEAT/HOT WATER,-73.99,40.60,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,2
1/22/2016,HEAT/HOT WATER,-73.99,40.76,3
1/22/2016,HEAT/HOT WATER,-73.99,40.58,1
1/22/2016,HEAT/HOT WATER,-73.99,40.63,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.75,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.60,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.60,1
1/22/2016,HEAT/HOT WATER,-73.99,40.71,1
1/22/2016,HEAT/HOT WATER,-73.99,40.61,1
1/22/2016,HEAT/HOT WATER,-73.99,40.71,2
1/22/2016,HEAT/HOT WATER,-73.99,40.67,1
1/22/2016,HEAT/HOT WATER,-73.99,40.71,1
1/22/2016,HEAT/HOT WATER,-73.99,40.64,1
1/22/2016,HEAT/HOT WATER,-73.99,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.75,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.73,1
1/22/2016,HEAT/HOT WATER,-73.99,40.73,1
1/22/2016,HEAT/HOT WATER,-73.99,40.76,1
1/22/2016,HEAT/HOT WATER,-73.99,40.72,1
1/22/2016,HEAT/HOT WATER,-73.99,40.77,8
1/22/2016,HEAT/HOT WATER,-73.99,40.75,1
1/22/2016,HEAT/HOT WATER,-73.99,40.63,1
1/22/2016,HEAT/HOT WATER,-73.99,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.77,1
1/22/2016,HEAT/HOT WATER,-73.98,40.72,1
1/22/2016,HEAT/HOT WATER,-73.98,40.76,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,1
1/22/2016,HEAT/HOT WATER,-73.98,40.67,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,2
1/22/2016,HEAT/HOT WATER,-73.98,40.62,2
1/22/2016,HEAT/HOT WATER,-73.98,40.59,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,4
1/22/2016,HEAT/HOT WATER,-73.98,40.74,3
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.72,1
1/22/2016,HEAT/HOT WATER,-73.98,40.59,1
1/22/2016,HEAT/HOT WATER,-73.98,40.59,1
1/22/2016,HEAT/HOT WATER,-73.98,40.75,1
1/22/2016,HEAT/HOT WATER,-73.98,40.61,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,2
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.75,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.76,1
1/22/2016,HEAT/HOT WATER,-73.98,40.72,3
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,3
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.72,11
1/22/2016,HEAT/HOT WATER,-73.98,40.75,1
1/22/2016,HEAT/HOT WATER,-73.98,40.61,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,1
1/22/2016,HEAT/HOT WATER,-73.98,40.78,1
1/22/2016,HEAT/HOT WATER,-73.98,40.75,1
1/22/2016,HEAT/HOT WATER,-73.98,40.67,1
1/22/2016,HEAT/HOT WATER,-73.98,40.73,1
1/22/2016,HEAT/HOT WATER,-73.98,40.67,1
1/22/2016,HEAT/HOT WATER,-73.98,40.74,1
1/22/2016,HEAT/HOT WATER,-73.98,40.61,1
1/22/2016,HEAT/HOT WATER,-73.98,40.63,2
1/22/2016,HEAT/HOT WATER,-73.98,40.78,2
1/22/2016,HEAT/HOT WATER,-73.98,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.79,2
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.73,4
1/22/2016,HEAT/HOT WATER,-73.97,40.61,1
1/22/2016,HEAT/HOT WATER,-73.97,40.57,2
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.76,1
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.97,40.64,1
1/22/2016,HEAT/HOT WATER,-73.97,40.64,7
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.97,40.64,2
1/22/2016,HEAT/HOT WATER,-73.97,40.64,1
1/22/2016,HEAT/HOT WATER,-73.97,40.67,1
1/22/2016,HEAT/HOT WATER,-73.97,40.63,1
1/22/2016,HEAT/HOT WATER,-73.97,40.69,1
1/22/2016,HEAT/HOT WATER,-73.97,40.63,1
1/22/2016,HEAT/HOT WATER,-73.97,40.80,2
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.64,1
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.63,1
1/22/2016,HEAT/HOT WATER,-73.97,40.63,2
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.97,40.62,1
1/22/2016,HEAT/HOT WATER,-73.97,40.79,1
1/22/2016,HEAT/HOT WATER,-73.97,40.65,1
1/22/2016,HEAT/HOT WATER,-73.97,40.58,2
1/22/2016,HEAT/HOT WATER,-73.97,40.68,1
1/22/2016,HEAT/HOT WATER,-73.97,40.58,1
1/22/2016,HEAT/HOT WATER,-73.97,40.75,2
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.97,40.64,1
1/22/2016,HEAT/HOT WATER,-73.97,40.71,1
1/22/2016,HEAT/HOT WATER,-73.97,40.59,1
1/22/2016,HEAT/HOT WATER,-73.97,40.63,1
1/22/2016,HEAT/HOT WATER,-73.97,40.76,1
1/22/2016,HEAT/HOT WATER,-73.97,40.65,2
1/22/2016,HEAT/HOT WATER,-73.97,40.79,2
1/22/2016,HEAT/HOT WATER,-73.97,40.69,1
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.97,40.69,1
1/22/2016,HEAT/HOT WATER,-73.97,40.80,1
1/22/2016,HEAT/HOT WATER,-73.96,40.68,1
1/22/2016,HEAT/HOT WATER,-73.96,40.80,1
1/22/2016,HEAT/HOT WATER,-73.96,40.60,1
1/22/2016,HEAT/HOT WATER,-73.96,40.58,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,2
1/22/2016,HEAT/HOT WATER,-73.96,40.76,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.77,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,3
1/22/2016,HEAT/HOT WATER,-73.96,40.65,2
1/22/2016,HEAT/HOT WATER,-73.96,40.68,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.72,1
1/22/2016,HEAT/HOT WATER,-73.96,40.62,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,6
1/22/2016,HEAT/HOT WATER,-73.96,40.71,4
1/22/2016,HEAT/HOT WATER,-73.96,40.64,2
1/22/2016,HEAT/HOT WATER,-73.96,40.66,2
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,1
1/22/2016,HEAT/HOT WATER,-73.96,40.62,2
1/22/2016,HEAT/HOT WATER,-73.96,40.69,1
1/22/2016,HEAT/HOT WATER,-73.96,40.82,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,3
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,2
1/22/2016,HEAT/HOT WATER,-73.96,40.60,1
1/22/2016,HEAT/HOT WATER,-73.96,40.68,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,1
1/22/2016,HEAT/HOT WATER,-73.96,40.67,1
1/22/2016,HEAT/HOT WATER,-73.96,40.68,1
1/22/2016,HEAT/HOT WATER,-73.96,40.80,1
1/22/2016,HEAT/HOT WATER,-73.96,40.76,1
1/22/2016,HEAT/HOT WATER,-73.96,40.80,1
1/22/2016,HEAT/HOT WATER,-73.96,40.67,2
1/22/2016,HEAT/HOT WATER,-73.96,40.64,2
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.76,2
1/22/2016,HEAT/HOT WATER,-73.96,40.73,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.72,1
1/22/2016,HEAT/HOT WATER,-73.96,40.73,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.71,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.63,1
1/22/2016,HEAT/HOT WATER,-73.96,40.64,1
1/22/2016,HEAT/HOT WATER,-73.96,40.62,1
1/22/2016,HEAT/HOT WATER,-73.96,40.71,3
1/22/2016,HEAT/HOT WATER,-73.96,40.66,1
1/22/2016,HEAT/HOT WATER,-73.96,40.80,1
1/22/2016,HEAT/HOT WATER,-73.96,40.60,1
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.96,40.58,1
1/22/2016,HEAT/HOT WATER,-73.96,40.62,1
1/22/2016,HEAT/HOT WATER,-73.96,40.77,1
1/22/2016,HEAT/HOT WATER,-73.96,40.61,1
1/22/2016,HEAT/HOT WATER,-73.96,40.67,9
1/22/2016,HEAT/HOT WATER,-73.96,40.61,1
1/22/2016,HEAT/HOT WATER,-73.96,40.66,3
1/22/2016,HEAT/HOT WATER,-73.96,40.58,2
1/22/2016,HEAT/HOT WATER,-73.96,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.66,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,1
1/22/2016,HEAT/HOT WATER,-73.95,40.66,8
1/22/2016,HEAT/HOT WATER,-73.95,40.81,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,2
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,2
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.66,1
1/22/2016,HEAT/HOT WATER,-73.95,40.78,2
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,2
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.58,1
1/22/2016,HEAT/HOT WATER,-73.95,40.81,1
1/22/2016,HEAT/HOT WATER,-73.95,40.81,1
1/22/2016,HEAT/HOT WATER,-73.95,40.66,1
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.61,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,2
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,2
1/22/2016,HEAT/HOT WATER,-73.95,40.77,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,1
1/22/2016,HEAT/HOT WATER,-73.95,40.81,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,7
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.60,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.59,1
1/22/2016,HEAT/HOT WATER,-73.95,40.74,3
1/22/2016,HEAT/HOT WATER,-73.95,40.82,2
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.60,1
1/22/2016,HEAT/HOT WATER,-73.95,40.59,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,2
1/22/2016,HEAT/HOT WATER,-73.95,40.82,2
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.81,2
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,2
1/22/2016,HEAT/HOT WATER,-73.95,40.65,2
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.78,1
1/22/2016,HEAT/HOT WATER,-73.95,40.75,2
1/22/2016,HEAT/HOT WATER,-73.95,40.67,2
1/22/2016,HEAT/HOT WATER,-73.95,40.77,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,4
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,2
1/22/2016,HEAT/HOT WATER,-73.95,40.77,1
1/22/2016,HEAT/HOT WATER,-73.95,40.77,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,2
1/22/2016,HEAT/HOT WATER,-73.95,40.66,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,1
1/22/2016,HEAT/HOT WATER,-73.95,40.63,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,1
1/22/2016,HEAT/HOT WATER,-73.95,40.61,1
1/22/2016,HEAT/HOT WATER,-73.95,40.67,1
1/22/2016,HEAT/HOT WATER,-73.95,40.69,1
1/22/2016,HEAT/HOT WATER,-73.95,40.75,1
1/22/2016,HEAT/HOT WATER,-73.95,40.60,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,2
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,8
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.80,2
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.68,1
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.80,1
1/22/2016,HEAT/HOT WATER,-73.95,40.83,2
1/22/2016,HEAT/HOT WATER,-73.95,40.65,1
1/22/2016,HEAT/HOT WATER,-73.95,40.79,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,4
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.81,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,2
1/22/2016,HEAT/HOT WATER,-73.95,40.64,2
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,2
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.64,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,3
1/22/2016,HEAT/HOT WATER,-73.95,40.83,1
1/22/2016,HEAT/HOT WATER,-73.95,40.82,1
1/22/2016,HEAT/HOT WATER,-73.95,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.63,1
1/22/2016,HEAT/HOT WATER,-73.94,40.66,1
1/22/2016,HEAT/HOT WATER,-73.94,40.81,1
1/22/2016,HEAT/HOT WATER,-73.94,40.65,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,4
1/22/2016,HEAT/HOT WATER,-73.94,40.80,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.59,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.64,1
1/22/2016,HEAT/HOT WATER,-73.94,40.80,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.65,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.81,1
1/22/2016,HEAT/HOT WATER,-73.94,40.62,1
1/22/2016,HEAT/HOT WATER,-73.94,40.66,1
1/22/2016,HEAT/HOT WATER,-73.94,40.80,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.64,2
1/22/2016,HEAT/HOT WATER,-73.94,40.64,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.60,1
1/22/2016,HEAT/HOT WATER,-73.94,40.80,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,2
1/22/2016,HEAT/HOT WATER,-73.94,40.67,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.70,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,2
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.66,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.69,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,2
1/22/2016,HEAT/HOT WATER,-73.94,40.83,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.68,1
1/22/2016,HEAT/HOT WATER,-73.94,40.79,1
1/22/2016,HEAT/HOT WATER,-73.94,40.82,1
1/22/2016,HEAT/HOT WATER,-73.94,40.84,1
